FSCL_YR,MINC,MINE,MINF,DepartmentNumber-Numéro-de-Ministère,DEPT_EN_DESC,DEPT_FR_DESC,PYMT_TYP_EN_DESC,PYMT_TYP_FR_DESC,AVLBL_PREV_YR_AMT,MAIN_ESTMT_AMT,SPLMTRY_ESTMT_AMT,ADJ_AMT,WRNT_AMT,TRNFR_AMT,TP_EN_DESC,TP_FR_DESC,TP_DTL_EN_DESC,TP_DTL_FR_DESC,CRNT_YR_USED_AMT,C_VRNC_AMT,AVLBL_SBSQT_YR_AMT,NET_XPND_PY_AMT
2014/2015,19,"Privy Council Office","Bureau du Conseil privé",015,"Office of the Chief Electoral Officer","Bureau du directeur général des élections","Other Transfer Payment","Autre paiement de transfert",0,8467508,0,-282545,0,0,"(S) Quarterly allowances to registered eligible political parties and subsidies to electoral district associations for auditor's fee (political financing provision under the Canada Elections Act)","(S) Allocations trimestrielles aux partis politiques enregistrés admissibles et subvention aux associations de circonscription pour les frais de vérificateurs (disposition à l'égard du financement politique de la Loi électorale du Canada)",,,8184963,0,0,15583211
2014/2015,19,"Privy Council Office","Bureau du Conseil privé",015,"Office of the Chief Electoral Officer","Bureau du directeur général des élections","Other Transfer Payment","Autre paiement de transfert",0,0,0,69295,0,0,"(S) Reimbursement of eligible elections expenses to candidates for the 41st General Election (political financing provision under the Canada Elections Act)","(S) Remboursement des dépenses électorales admissibles aux candidats concernant la 41e élection générale (disposition à l'égard du financement politique de la Loi électroale du Canada)",,,69295,0,0,157363
2014/2015,19,"Privy Council Office","Bureau du Conseil privé",015,"Office of the Chief Electoral Officer","Bureau du directeur général des élections","Other Transfer Payment","Autre paiement de transfert",0,0,0,33942,0,0,"(S) Reimbursement of eligible election expenses for other general elections and by-elections to candidates (political financing provision under the Canada Elections Act)","(S) Remboursement des dépenses électorales admissibles des autres élections générales et élections partielles aux candidats (disposition à l'égard du financement politique de la Loi électorale du Canada)",,,33942,0,0,713315
2014/2015,18,Parliament,Parlement,009,"The Senate",Sénat,Grant,Subvention,0,167000,0,-120087,0,0,"(S) Pensions to Retired Senators","(S) Pensions aux sénateurs à la retraite",,,46913,0,0,46402
2014/2015,18,Parliament,Parlement,009,"The Senate",Sénat,Contribution,Contribution,0,380000,0,41775,0,0,"Contributions to Parliamentary Associations","Contributions aux associations parlementaires",,,421775,0,0,402207
2014/2015,18,Parliament,Parlement,067,"House of Commons","Chambre des communes",Contribution,Contribution,0,938549,0,0,0,51147,"Payments to Parliamentary and Procedural Associations","Paiements aux associations parlementaires et de procédure",,,989696,0,0,946920
2014/2015,10,"Office of the Governor General's Secretary","Bureau du secrétaire du gouverneur général",008,"Governor General","Gouverneur général",Grant,Subvention,0,555000,0,-3639,0,0,"(S) Annuities payable under the Governor General's Act","(S) Pensions payables en vertu de la Loi sur le gouverneur général",,,551361,0,0,545374
2014/2015,17,"Natural Resources","Ressources naturelles",047,"Canadian Nuclear Safety Commission","Commission canadienne de sûreté nucléaire",Grant,Subvention,0,75000,0,0,0,0,"Grants to enable the research, development and management of activities that contribute to the objectives of the Research and Support Program","Des subventions pour faciliter la recherche, le développement et la gestion des activités qui contribuent à la réalisation des objectifs du Programme de recherche et de soutien",,,75000,0,0,75000
2014/2015,17,"Natural Resources","Ressources naturelles",047,"Canadian Nuclear Safety Commission","Commission canadienne de sûreté nucléaire",Contribution,Contribution,0,925000,0,0,0,0,"Participant Funding Program","Programme d'aide financière aux participants",,,60862,864138,0,282878
2014/2015,17,"Natural Resources","Ressources naturelles",047,"Canadian Nuclear Safety Commission","Commission canadienne de sûreté nucléaire",Contribution,Contribution,0,770000,0,0,0,963180,"Contributions to enable the research, development and management of activities that contribute to the objectives of the Research and Support Program, and the Canadian Safeguards Support Program","Des contributions pour faciliter la recherche, le développement et la gestion des activités qui contribuent à la réalisation des objectifs de Programme de recherche et de soutien, ainsi que le Programme canadien à l'appui des garanties",,,1733180,0,0,1365752
2014/2015,17,"Natural Resources","Ressources naturelles",066,"Northern Pipeline Agency","Administration du pipe-line du Nord",Contribution,Contribution,0,10000,0,0,0,0,"Funding to conduct consultation activities, primarily with Aboriginal groups who could be affected by the Foothills Pipe Lines project","Contributions pour les consultations avec des groupes autochtones et autres sur le projet de Foothills Pipe Lines",,,0,10000,0,0
2014/2015,15,Justice,Justice,013,Justice,Justice,Grant,Subvention,0,3250000,0,-1021538,0,0,"Grants for the Victims of Crime Initiative","Subventions à l'Initiative sur les victimes d'actes criminels",,,1870918,357544,0,1745910
2014/2015,15,Justice,Justice,013,Justice,Justice,Grant,Subvention,0,679655,0,-600000,0,0,"Grants in support of the Youth Justice Fund","Subventions à l'appui du Fonds de renouvellement du système de justice pour les jeunes",,,69927,9728,0,482144
2014/2015,15,Justice,Justice,013,Justice,Justice,Grant,Subvention,0,600000,0,-333117,0,0,"Grants under the Access to Justice in Both Official Languages Support Fund","Subventions versées en vertu du Fonds d'appui à l'accès à la justice dans les deux langues officielles",,,139070,127813,0,49466
2014/2015,15,Justice,Justice,013,Justice,Justice,Grant,Subvention,0,268345,0,-268345,0,0,"National Judicial Institute","Institut national de la magistrature",,,0,0,0,268345
2014/2015,15,Justice,Justice,013,Justice,Justice,Grant,Subvention,0,100000,0,-100000,0,0,"Canadian Association of Provincial Court Judges","Association canadienne des juges des cours provinciales",,,0,0,0,100000
2014/2015,15,Justice,Justice,013,Justice,Justice,Grant,Subvention,0,50000,0,-50000,0,0,"Canadian Society for Forensic Science","Société canadienne des sciences judiciaires",,,0,0,0,50000
2014/2015,15,Justice,Justice,013,Justice,Justice,Grant,Subvention,0,50000,0,-50000,0,0,"Uniform Law Conference of Canada, Grants - Administration Grant","Conférence pour l'harmonisation des lois du Canada, Subventions - Subvention pour l'administration",,,0,0,0,50000
2014/2015,15,Justice,Justice,013,Justice,Justice,Grant,Subvention,0,25000,0,-25000,0,0,"Canadian Association of Chiefs of Police for the Law Amendments Committee","Association canadienne des chefs de police pour le Comité de modifications des lois",,,0,0,0,25000
2014/2015,15,Justice,Justice,013,Justice,Justice,Grant,Subvention,0,0,0,1579483,0,0,"Grant under the Justice Partnership and Innovation Fund","Subvention à l'appui du Fonds juridique de partenariat et d'innovation",,,1524158,55325,0,0
2014/2015,15,Justice,Justice,013,Justice,Justice,Grant,Subvention,0,0,50000,0,0,0,"Grants under the Aboriginal Justice Strategy Fund","Subventions versées en vertu du Fonds de la Stratégie relative à la justice applicable aux Autochtones",,,50000,0,0,50000
2014/2015,15,Justice,Justice,013,Justice,Justice,Grant,Subvention,0,0,50000,0,0,0,"Grants in support of the Supporting Families Fund","Subventions pour le financement du fonds de soutien des familles",,,0,50000,0,0
2014/2015,15,Justice,Justice,013,Justice,Justice,Contribution,Contribution,0,141692415,0,0,0,0,"Contributions to the provinces and territories in support of the youth justice services","Contributions aux provinces et aux territoires pour soutenir des services de justice destinés aux jeunes",,,141692415,0,0,141692415
2014/2015,15,Justice,Justice,013,Justice,Justice,Contribution,Contribution,0,108827507,11500000,0,0,0,"Contributions to the provinces to assist in the operation of legal aid services and systems","Contributions aux provinces afin de contribuer aux services et systèmes d'aide juridique",,,120327507,0,0,120327507
2014/2015,15,Justice,Justice,013,Justice,Justice,Contribution,Contribution,0,11048000,0,0,0,0,"Contributions to the provinces and territories in support of the youth justice services - Intensive Rehabilitative Custody and Supervision Program","Contributions aux provinces et aux territoires pour soutenir des services de justice destinés aux jeunes- Placement et surveillance dans le cadre d'un programme intensif de réadaptation",,,10846381,201619,0,10770273
2014/2015,15,Justice,Justice,013,Justice,Justice,Contribution,Contribution,0,9094900,0,-1141626,0,0,"Contributions to support the implementation of official languages requirements under the Contraventions Act","Contributions à la mise en oeuvre des obligations linguistiques de la Loi sur les contraventions",,,3810821,4142453,0,4938711
2014/2015,15,Justice,Justice,013,Justice,Justice,Contribution,Contribution,0,8253223,0,1021538,0,0,"Contributions for the Victims of Crime Initiative","Contributions à l'Initiative sur les victimes d'actes criminels",,,9274761,0,0,8929669
2014/2015,15,Justice,Justice,013,Justice,Justice,Contribution,Contribution,0,5892845,0,333117,0,0,"Contributions under the Access to Justice in Both Official Languages Support Fund","Contributions versées en vertu du Fonds d'appui à l'accès à la justice dans les deux langues officielles",,,6225962,0,0,4231006
2014/2015,15,Justice,Justice,013,Justice,Justice,Contribution,Contribution,0,4911363,0,657144,0,0,"Contributions to the provinces under the Aboriginal Courtwork Program","Contributions aux provinces en vertu du Fonds pour le Programme d'assistance parajudiciaire aux Autochtones",,,5568507,0,0,5155570
2014/2015,15,Justice,Justice,013,Justice,Justice,Contribution,Contribution,0,4856593,0,0,0,0,"Contributions for access to justice services to the territories (being legal aid, Aboriginal courtwork and public legal education and information services)","Contributions aux territoires pour les services d'accès à la justice (à savoir l'aide juridique, l'assistance parajudiciaire aux Autochtones et les services de vulgarisation et d'information juridiques)",,,4856593,0,0,4856593
2014/2015,15,Justice,Justice,013,Justice,Justice,Contribution,Contribution,0,3825345,0,600000,0,0,"Contributions in support of the Youth Justice Fund","Contributions à l'appui du Fonds de justice pour les jeunes",,,3935312,490033,0,3266760
2014/2015,15,Justice,Justice,013,Justice,Justice,Contribution,Contribution,0,3631276,0,0,0,0,"Drug treatment Court Funding Program","Programme de financement des tribunaux de traitement de la toxicomanie",,,3627823,3453,0,3582810
2014/2015,15,Justice,Justice,013,Justice,Justice,Contribution,Contribution,0,2900000,9750000,-98248,0,0,"Contributions under the Aboriginal Justice Strategy Fund","Contributions versées en vertu du Fonds de la Stratégie relative à la justice applicable aux Autochtones",,,12551752,0,0,12443549
2014/2015,15,Justice,Justice,013,Justice,Justice,Contribution,Contribution,0,2880000,0,-276516,0,0,"Contributions in support of public security and anti-terrorism - Legal aid","Contributions à l'appui de l'aide juridique - Sécurité publique et lutte contre le terrorisme",,,1984364,619120,0,1282561
2014/2015,15,Justice,Justice,013,Justice,Justice,Contribution,Contribution,0,2568756,0,-1212479,0,0,"Contributions under the Justice Partnership and Innovation Program","Contributions à l'appui du Programme juridique de partenariats et d'innovation",,,1356277,0,0,2364470
2014/2015,15,Justice,Justice,013,Justice,Justice,Contribution,Contribution,0,1200000,0,0,0,0,"Contributions under the Special Advocates Program","Contributions versées en vertu du Programme d'avocats spéciaux",,,257681,942319,0,343016
2014/2015,15,Justice,Justice,013,Justice,Justice,Contribution,Contribution,0,550000,0,0,0,0,"Integrated Market Enforcement Teams Reserve Fund","Fonds de réserve des équipes intégrées d'application de la loi dans les marchés",,,0,550000,0,0
2014/2015,15,Justice,Justice,013,Justice,Justice,Contribution,Contribution,0,250000,0,34048,0,0,"Contributions to the Hague Conference on Private International Law","Contributions versées à la Conférence de La Haye de droit international privé",,,284048,0,0,731874
2014/2015,15,Justice,Justice,013,Justice,Justice,Contribution,Contribution,0,80000,0,92293,0,0,"Contributions to the International Institute for the Unification of Private Law (UNIDROIT)","Contributions versées à l'Institut international pour l'unification du droit privé (UNIDROIT)",,,172293,0,0,192710
2014/2015,15,Justice,Justice,013,Justice,Justice,Contribution,Contribution,0,0,15950000,0,0,0,"Contributions in support of the Supporting Families Fund","Contributions à l'appui du Fonds de soutien à la famille",,,15827448,122552,0,15999842
2014/2015,15,Justice,Justice,013,Justice,Justice,Contribution,Contribution,0,0,1650000,859246,0,0,"Contributions in support of Federal Court ordered counsel cases","Contributions pour payer les services des avocats désignés par le tribunal dans des poursuites fédérales",,,2509246,0,0,1648144
2014/2015,15,Justice,Justice,096,"Offices of the Information and Privacy Commissioners of Canada","Commissariats à l'information et à la protection de la vie privée du Canada",Contribution,Contribution,0,500000,0,0,0,0,"The Personal Information Protection and Electronic Documents Act Class Contribution Program","Programme de contributions relatif à la Loi sur la protection des renseignements personnels et les documents électroniques",,,481584,18416,0,480999
